subName,problemName,start,end,duration,ob,subProb,problemNum,obNew,totalObjects,startn,durationn,endn,Event
Kate,Function,1068910,1071210,2300,16,Kate-Function,NA,16,17,0.9321130838187589,0.002005650702849768,0.9341187345216087,attention
Kate,Function,1079360,1080060,700,16,Kate-Function,NA,16,17,0.9412257141860546,6.104154313021033e-4,0.9418361296173567,attention
Kate,Function,1089810,1092410,2600,16,Kate-Function,NA,16,17,0.9503383445533503,0.002267257316264955,0.9526056018696153,attention
Kate,Function,1092610,1096700,4090,15,Kate-Function,NA,15,17,0.9527800062785587,0.003566570162893718,0.9563465764414525,attention
Kate,Function,1099110,1101210,2100,15,Kate-Function,NA,15,17,0.9584481495692211,0.00183124629390631,0.9602793958631274,attention
Kate,Function,1101460,1103660,2200,16,Kate-Function,NA,16,17,0.9604974013743067,0.001918448498378039,0.9624158498726848,attention
Kate,Function,1103860,1104460,600,8,Kate-Function,NA,8,17,0.9625902542816283,5.232132268303743e-4,0.9631134675084586,attention
Kate,Function,1104560,1106260,1700,1,Kate-Function,NA,1,17,0.9632006697129304,0.0014824374760193937,0.9646831071889498,attention
Kate,Function,1120010,1132700,12690,1,Kate-Function,NA,1,17,0.9766734103038125,0.011065959747462415,0.9877393700512749,attention
Kate,Function,1132860,1135060,2200,15,Kate-Function,NA,15,17,0.9878788935784296,0.001918448498378039,0.9897973420768077,attention
Kate,Function,1135160,1135860,700,16,Kate-Function,NA,16,17,0.9898845442812795,6.104154313021033e-4,0.9904949597125815,attention
Kate,Function,1135910,1139110,3200,15,Kate-Function,NA,15,17,0.9905385608148174,0.0027904705430953293,0.9933290313579127,attention
Kate,Function,1140010,1140910,900,13,Kate-Function,NA,13,17,0.9941138511981583,7.848198402455614e-4,0.9948986710384039,attention
Kate,Function,1141060,1142860,1800,16,Kate-Function,NA,16,17,0.9950294743451115,0.0015696396804911227,0.9965991140256025,attention
Kate,Function,1142960,1145160,2200,5,Kate-Function,NA,5,17,0.9966863162300743,0.001918448498378039,0.9986047647284524,attention
Kate,Function,1145260,1146760,1500,15,Kate-Function,NA,15,17,0.9986919669329241,0.0013080330670759356,1,attention
Kate,Triangle,50,3650,3600,1,Kate-Triangle,NA,1,20,5.55000555000555e-5,0.003996003996003996,0.004051504051504052,attention
Kate,Triangle,3670,9710,6040,2,Kate-Triangle,NA,2,20,0.004073704073704074,0.006704406704406704,0.010778110778110778,attention
Kate,Triangle,5100,5660,560,1,Kate-Triangle,NA,1,20,0.005661005661005661,6.216006216006216e-4,0.006282606282606283,attention
Kate,Triangle,7310,8360,1050,1,Kate-Triangle,NA,1,20,0.008114108114108114,0.0011655011655011655,0.00927960927960928,attention
Kate,Triangle,9730,14570,4840,1,Kate-Triangle,NA,1,20,0.0108003108003108,0.005372405372405372,0.01617271617271617,attention
Kate,Triangle,14590,17990,3400,2,Kate-Triangle,NA,2,20,0.016194916194916194,0.003774003774003774,0.01996891996891997,attention
Kate,Triangle,18020,30790,12770,3,Kate-Triangle,NA,3,20,0.020002220002220003,0.014174714174714175,0.034176934176934175,attention
Kate,Triangle,24930,25610,680,1,Kate-Triangle,NA,1,20,0.027672327672327673,7.548007548007548e-4,0.028427128427128426,attention
Kate,Triangle,28310,28840,530,1,Kate-Triangle,NA,1,20,0.031424131424131425,5.883005883005883e-4,0.032012432012432014,attention
Kate,Triangle,30860,33540,2680,1,Kate-Triangle,NA,1,20,0.03425463425463426,0.002974802974802975,0.03722943722943723,attention
Kate,Triangle,40760,43090,2330,2,Kate-Triangle,NA,2,20,0.04524364524364524,0.0025863025863025863,0.04782994782994783,attention
Kate,Triangle,43190,51220,8030,1,Kate-Triangle,NA,1,20,0.04794094794094794,0.008913308913308913,0.05685425685425685,attention
Kate,Triangle,51240,52410,1170,3,Kate-Triangle,NA,3,20,0.05687645687645688,0.0012987012987012987,0.05817515817515818,attention
Kate,Triangle,52430,70210,17780,4,Kate-Triangle,NA,4,20,0.0581973581973582,0.019735819735819737,0.07793317793317793,attention
Kate,Triangle,54840,55380,540,1,Kate-Triangle,NA,1,20,0.06087246087246087,5.994005994005994e-4,0.06147186147186147,attention
Kate,Triangle,56210,56750,540,1,Kate-Triangle,NA,1,20,0.062393162393162394,5.994005994005994e-4,0.06299256299256299,attention
Kate,Triangle,64560,65630,1070,1,Kate-Triangle,NA,1,20,0.07166167166167166,0.0011877011877011877,0.07284937284937285,attention
Kate,Triangle,67540,69280,1740,1,Kate-Triangle,NA,1,20,0.07496947496947497,0.0019314019314019314,0.07690087690087691,attention
Kate,Triangle,70260,70910,650,3,Kate-Triangle,NA,3,20,0.07798867798867799,7.215007215007215e-4,0.07871017871017871,attention
Kate,Triangle,70910,71400,490,4,Kate-Triangle,NA,4,20,0.07871017871017871,5.439005439005439e-4,0.07925407925407925,attention
Kate,Triangle,71420,87130,15710,5,Kate-Triangle,NA,5,20,0.07927627927627928,0.017438117438117438,0.09671439671439672,attention
Kate,Triangle,72450,72630,180,2,Kate-Triangle,NA,2,20,0.08041958041958042,1.998001998001998e-4,0.08061938061938062,attention
Kate,Triangle,91070,94730,3660,1,Kate-Triangle,NA,1,20,0.10108780108780109,0.004062604062604063,0.10515040515040515,attention
Kate,Triangle,94760,95880,1120,4,Kate-Triangle,NA,4,20,0.10518370518370518,0.0012432012432012432,0.10642690642690643,attention
Kate,Triangle,95900,96570,670,2,Kate-Triangle,NA,2,20,0.10644910644910645,7.437007437007437e-4,0.10719280719280719,attention
Kate,Triangle,96590,97290,700,1,Kate-Triangle,NA,1,20,0.10721500721500722,7.77000777000777e-4,0.10799200799200799,attention
Kate,Triangle,98700,100140,1440,2,Kate-Triangle,NA,2,20,0.10955710955710955,0.0015984015984015984,0.11115551115551116,attention
Kate,Triangle,100170,105330,5160,6,Kate-Triangle,NA,6,20,0.11118881118881119,0.005727605727605728,0.11691641691641691,attention
Kate,Triangle,105340,112730,7390,4,Kate-Triangle,NA,4,20,0.11692751692751693,0.008202908202908202,0.12513042513042513,attention
Kate,Triangle,112730,117260,4530,5,Kate-Triangle,NA,5,20,0.12513042513042513,0.005028305028305029,0.13015873015873017,attention
Kate,Triangle,119600,131470,11870,5,Kate-Triangle,NA,5,20,0.13275613275613277,0.013175713175713175,0.14593184593184594,attention
Kate,Triangle,131480,134130,2650,6,Kate-Triangle,NA,6,20,0.14594294594294593,0.0029415029415029415,0.14888444888444888,attention
Kate,Triangle,134150,149690,15540,7,Kate-Triangle,NA,7,20,0.1489066489066489,0.01724941724941725,0.16615606615606615,attention
Kate,Triangle,152130,152510,380,5,Kate-Triangle,NA,5,20,0.16886446886446888,4.218004218004218e-4,0.16928626928626928,attention
Kate,Triangle,152530,159240,6710,7,Kate-Triangle,NA,7,20,0.1693084693084693,0.0074481074481074485,0.17675657675657674,attention
Kate,Triangle,159270,161770,2500,5,Kate-Triangle,NA,5,20,0.1767898767898768,0.002775002775002775,0.17956487956487957,attention
Kate,Triangle,161790,163230,1440,7,Kate-Triangle,NA,7,20,0.1795870795870796,0.0015984015984015984,0.1811854811854812,attention
Kate,Triangle,163240,163860,620,5,Kate-Triangle,NA,5,20,0.1811965811965812,6.882006882006882e-4,0.18188478188478188,attention
Kate,Triangle,163890,164710,820,2,Kate-Triangle,NA,2,20,0.18191808191808193,9.102009102009102e-4,0.18282828282828284,attention
Kate,Triangle,164510,166010,1500,7,Kate-Triangle,NA,7,20,0.18260628260628262,0.001665001665001665,0.18427128427128428,attention
Kate,Triangle,165520,166680,1160,4,Kate-Triangle,NA,4,20,0.18372738372738373,0.0012876012876012876,0.185014985014985,attention
Kate,Triangle,166700,166990,290,6,Kate-Triangle,NA,6,20,0.18503718503718503,3.219003219003219e-4,0.18535908535908535,attention
Kate,Triangle,167010,167570,560,2,Kate-Triangle,NA,2,20,0.18538128538128537,6.216006216006216e-4,0.186002886002886,attention
Kate,Triangle,167590,168450,860,5,Kate-Triangle,NA,5,20,0.18602508602508602,9.546009546009546e-4,0.18697968697968698,attention
Kate,Triangle,168470,169420,950,7,Kate-Triangle,NA,7,20,0.187001887001887,0.0010545010545010545,0.18805638805638805,attention
Kate,Triangle,169440,172100,2660,5,Kate-Triangle,NA,5,20,0.18807858807858807,0.0029526029526029526,0.19103119103119104,attention
Kate,Triangle,172130,172780,650,2,Kate-Triangle,NA,2,20,0.19106449106449105,7.215007215007215e-4,0.1917859917859918,attention
Kate,Triangle,172800,174320,1520,8,Kate-Triangle,NA,8,20,0.1918081918081918,0.0016872016872016872,0.1934953934953935,attention
Kate,Triangle,174340,175230,890,9,Kate-Triangle,NA,9,20,0.1935175935175935,9.87900987900988e-4,0.1945054945054945,attention
Kate,Triangle,175250,175960,710,10,Kate-Triangle,2,7,20,0.19452769452769453,7.881007881007881e-4,0.19531579531579532,attention
Kate,Triangle,175980,180620,4640,11,Kate-Triangle,2,7,20,0.19533799533799534,0.00515040515040515,0.2004884004884005,attention
Kate,Triangle,180640,192550,11910,12,Kate-Triangle,2,7,20,0.20051060051060052,0.01322011322011322,0.21373071373071373,attention
Kate,Triangle,185920,187530,1610,7,Kate-Triangle,NA,7,20,0.20637140637140639,0.001787101787101787,0.20815850815850817,attention
Kate,Triangle,192570,193070,500,5,Kate-Triangle,NA,5,20,0.21375291375291375,5.55000555000555e-4,0.21430791430791432,attention
Kate,Triangle,193090,195880,2790,7,Kate-Triangle,NA,7,20,0.21433011433011434,0.003096903096903097,0.21742701742701742,attention
Kate,Triangle,195890,197820,1930,2,Kate-Triangle,NA,2,20,0.21743811743811745,0.0021423021423021423,0.21958041958041957,attention
Kate,Triangle,197840,202840,5000,7,Kate-Triangle,NA,7,20,0.2196026196026196,0.00555000555000555,0.22515262515262516,attention
Kate,Triangle,202860,204040,1180,2,Kate-Triangle,NA,2,20,0.22517482517482518,0.0013098013098013098,0.22648462648462647,attention
Kate,Triangle,204060,207640,3580,8,Kate-Triangle,NA,8,20,0.22650682650682652,0.003973803973803974,0.23048063048063047,attention
Kate,Triangle,207660,211300,3640,13,Kate-Triangle,NA,10,20,0.2305028305028305,0.00404040404040404,0.23454323454323453,attention
Kate,Triangle,211340,213370,2030,2,Kate-Triangle,NA,2,20,0.2345876345876346,0.0022533022533022533,0.23684093684093685,attention
Kate,Triangle,213410,215120,1710,13,Kate-Triangle,NA,10,20,0.2368853368853369,0.001898101898101898,0.23878343878343877,attention
Kate,Triangle,215130,216670,1540,14,Kate-Triangle,2,10,20,0.2387945387945388,0.0017094017094017094,0.2405039405039405,attention
Kate,Triangle,216710,217440,730,15,Kate-Triangle,2,10,20,0.24054834054834054,8.103008103008103e-4,0.24135864135864135,attention
Kate,Triangle,217470,219590,2120,16,Kate-Triangle,2,10,20,0.2413919413919414,0.002353202353202353,0.24374514374514375,attention
Kate,Triangle,219610,220090,480,17,Kate-Triangle,NA,11,20,0.24376734376734377,5.328005328005328e-4,0.2443001443001443,attention
Kate,Triangle,220120,224980,4860,17,Kate-Triangle,NA,11,20,0.24433344433344434,0.005394605394605395,0.24972804972804974,attention
Kate,Triangle,224990,225130,140,13,Kate-Triangle,NA,10,20,0.24973914973914974,1.554001554001554e-4,0.2498945498945499,attention
Kate,Triangle,225140,225340,200,2,Kate-Triangle,NA,2,20,0.2499056499056499,2.22000222000222e-4,0.25012765012765015,attention
Kate,Triangle,225370,226690,1320,13,Kate-Triangle,NA,10,20,0.25016095016095014,0.0014652014652014652,0.25162615162615165,attention
Kate,Triangle,226710,234230,7520,18,Kate-Triangle,2,10,20,0.25164835164835164,0.008347208347208347,0.25999555999556,attention
Kate,Triangle,234240,236180,1940,17,Kate-Triangle,NA,11,20,0.26000666000666,0.0021534021534021534,0.26216006216006216,attention
Kate,Triangle,236190,236930,740,14,Kate-Triangle,2,10,20,0.26217116217116215,8.214008214008214e-4,0.262992562992563,attention
Kate,Triangle,236950,237760,810,6,Kate-Triangle,NA,6,20,0.263014763014763,8.991008991008991e-4,0.2639138639138639,attention
Kate,Triangle,237770,240240,2470,8,Kate-Triangle,NA,8,20,0.26392496392496395,0.0027417027417027417,0.26666666666666666,attention
Kate,Triangle,239640,243920,4280,13,Kate-Triangle,NA,10,20,0.266000666000666,0.004750804750804751,0.27075147075147077,attention
Kate,Triangle,243910,248460,4550,17,Kate-Triangle,NA,11,20,0.2707403707403707,0.005050505050505051,0.2757908757908758,attention
Kate,Triangle,248480,254810,6330,13,Kate-Triangle,NA,10,20,0.2758130758130758,0.007026307026307027,0.2828393828393828,attention
Kate,Triangle,254840,260080,5240,17,Kate-Triangle,NA,11,20,0.28287268287268286,0.005816405816405816,0.2886890886890887,attention
Kate,Triangle,260100,264670,4570,18,Kate-Triangle,2,10,20,0.2887112887112887,0.005072705072705073,0.2937839937839938,attention
Kate,Triangle,264700,267730,3030,13,Kate-Triangle,NA,10,20,0.2938172938172938,0.0033633033633033633,0.2971805971805972,attention
Kate,Triangle,267750,269960,2210,17,Kate-Triangle,NA,11,20,0.2972027972027972,0.002453102453102453,0.29965589965589967,attention
Kate,Triangle,269970,270700,730,18,Kate-Triangle,2,10,20,0.29966699966699967,8.103008103008103e-4,0.3004773004773005,attention
Kate,Triangle,270730,274580,3850,19,Kate-Triangle,NA,12,20,0.3005106005106005,0.004273504273504274,0.3047841047841048,attention
Kate,Triangle,274610,277080,2470,9,Kate-Triangle,NA,9,20,0.3048174048174048,0.0027417027417027417,0.30755910755910754,attention
Kate,Triangle,277100,278560,1460,13,Kate-Triangle,NA,10,20,0.3075813075813076,0.0016206016206016206,0.3092019092019092,attention
Kate,Triangle,278590,280130,1540,5,Kate-Triangle,NA,5,20,0.30923520923520925,0.0017094017094017094,0.31094461094461096,attention
Kate,Triangle,280160,280650,490,2,Kate-Triangle,NA,2,20,0.310977910977911,5.439005439005439e-4,0.3115218115218115,attention
Kate,Triangle,280690,281700,1010,5,Kate-Triangle,NA,5,20,0.31156621156621156,0.001121101121101121,0.3126873126873127,attention
Kate,Triangle,281720,285670,3950,2,Kate-Triangle,NA,2,20,0.3127095127095127,0.004384504384504385,0.3170940170940171,attention
Kate,Triangle,285700,286830,1130,5,Kate-Triangle,NA,5,20,0.3171273171273171,0.0012543012543012543,0.3183816183816184,attention
Kate,Triangle,286860,287810,950,17,Kate-Triangle,NA,11,20,0.3184149184149184,0.0010545010545010545,0.3194694194694195,attention
Kate,Triangle,287830,290750,2920,5,Kate-Triangle,NA,5,20,0.31949161949161947,0.003241203241203241,0.3227328227328227,attention
Kate,Triangle,290780,291540,760,19,Kate-Triangle,NA,12,20,0.32276612276612276,8.436008436008436e-4,0.3236097236097236,attention
Kate,Triangle,291560,292890,1330,20,Kate-Triangle,2,12,20,0.3236319236319236,0.0014763014763014763,0.3251082251082251,attention
Kate,Triangle,292900,293680,780,5,Kate-Triangle,NA,5,20,0.3251193251193251,8.658008658008658e-4,0.32598512598512597,attention
Kate,Triangle,293720,295960,2240,5,Kate-Triangle,NA,5,20,0.326029526029526,0.0024864024864024864,0.32851592851592853,attention
Kate,Triangle,295990,296370,380,2,Kate-Triangle,NA,2,20,0.3285492285492285,4.218004218004218e-4,0.328971028971029,attention
Kate,Triangle,296380,297960,1580,5,Kate-Triangle,NA,5,20,0.328982128982129,0.0017538017538017538,0.3307359307359307,attention
Kate,Triangle,297990,298730,740,4,Kate-Triangle,NA,4,20,0.33076923076923076,8.214008214008214e-4,0.33159063159063157,attention
Kate,Triangle,298760,299350,590,2,Kate-Triangle,NA,2,20,0.3316239316239316,6.549006549006549e-4,0.33227883227883226,attention
Kate,Triangle,299360,299480,120,5,Kate-Triangle,NA,5,20,0.3322899322899323,1.332001332001332e-4,0.33242313242313243,attention
Kate,Triangle,299500,301960,2460,6,Kate-Triangle,NA,6,20,0.3324453324453324,0.0027306027306027306,0.3351759351759352,attention
Kate,Triangle,301970,302850,880,2,Kate-Triangle,NA,2,20,0.3351870351870352,9.768009768009768e-4,0.33616383616383616,attention
Kate,Triangle,302870,303360,490,5,Kate-Triangle,NA,5,20,0.3361860361860362,5.439005439005439e-4,0.33672993672993673,attention
Kate,Triangle,303380,304170,790,19,Kate-Triangle,NA,12,20,0.3367521367521368,8.769008769008769e-4,0.3376290376290376,attention
Kate,Triangle,304190,305640,1450,5,Kate-Triangle,NA,5,20,0.33765123765123767,0.0016095016095016095,0.33926073926073924,attention
Kate,Triangle,305650,306080,430,19,Kate-Triangle,NA,12,20,0.3392718392718393,4.773004773004773e-4,0.33974913974913973,attention
Kate,Triangle,305970,307250,1280,18,Kate-Triangle,2,10,20,0.3396270396270396,0.0014208014208014208,0.341047841047841,attention
Kate,Triangle,307260,311400,4140,5,Kate-Triangle,NA,5,20,0.3410589410589411,0.004595404595404595,0.34565434565434566,attention
Kate,Triangle,311420,314880,3460,6,Kate-Triangle,NA,6,20,0.34567654567654565,0.0038406038406038406,0.3495171495171495,attention
Kate,Triangle,314910,316220,1310,3,Kate-Triangle,NA,3,20,0.34955044955044956,0.001454101454101454,0.351004551004551,attention
Kate,Triangle,316250,320400,4150,5,Kate-Triangle,NA,5,20,0.351037851037851,0.004606504606504607,0.35564435564435565,attention
Kate,Triangle,320420,320770,350,6,Kate-Triangle,NA,6,20,0.35566655566655564,3.885003885003885e-4,0.35605505605505605,attention
Kate,Triangle,320780,323370,2590,2,Kate-Triangle,NA,2,20,0.35606615606615605,0.002874902874902875,0.35894105894105893,attention
Kate,Triangle,323380,323740,360,8,Kate-Triangle,NA,8,20,0.35895215895215893,3.996003996003996e-4,0.35935175935175934,attention
Kate,Triangle,323760,323840,80,3,Kate-Triangle,NA,3,20,0.3593739593739594,8.88000888000888e-5,0.35946275946275946,attention
Kate,Triangle,323850,324190,340,2,Kate-Triangle,NA,2,20,0.35947385947385946,3.774003774003774e-4,0.3598512598512599,attention
Kate,Triangle,324210,324830,620,13,Kate-Triangle,NA,10,20,0.35987345987345987,6.882006882006882e-4,0.36056166056166056,attention
Kate,Triangle,324840,325930,1090,3,Kate-Triangle,NA,3,20,0.36057276057276055,0.00120990120990121,0.3617826617826618,attention
Kate,Triangle,325950,326770,820,5,Kate-Triangle,NA,5,20,0.3618048618048618,9.102009102009102e-4,0.3627150627150627,attention
Kate,Triangle,326790,332540,5750,6,Kate-Triangle,NA,6,20,0.36273726273726276,0.006382506382506383,0.3691197691197691,attention
Kate,Triangle,332570,333160,590,5,Kate-Triangle,NA,5,20,0.36915306915306917,6.549006549006549e-4,0.3698079698079698,attention
Kate,Triangle,333170,339570,6400,21,Kate-Triangle,NA,13,20,0.3698190698190698,0.007104007104007104,0.3769230769230769,attention
Kate,Triangle,339590,341170,1580,6,Kate-Triangle,NA,6,20,0.37694527694527696,0.0017538017538017538,0.3786990786990787,attention
Kate,Triangle,341190,342170,980,2,Kate-Triangle,NA,2,20,0.3787212787212787,0.0010878010878010878,0.3798090798090798,attention
Kate,Triangle,342200,342770,570,6,Kate-Triangle,NA,6,20,0.37984237984237984,6.327006327006327e-4,0.3804750804750805,attention
Kate,Triangle,342800,343710,910,2,Kate-Triangle,NA,2,20,0.3805083805083805,0.00101010101010101,0.3815184815184815,attention
Kate,Triangle,343750,348330,4580,6,Kate-Triangle,NA,6,20,0.38156288156288154,0.005083805083805084,0.38664668664668667,attention
Kate,Triangle,348350,349560,1210,3,Kate-Triangle,NA,3,20,0.38666888666888666,0.001343101343101343,0.388011988011988,attention
Kate,Triangle,349580,353610,4030,4,Kate-Triangle,NA,4,20,0.38803418803418804,0.004473304473304474,0.3925074925074925,attention
Kate,Triangle,353620,354690,1070,6,Kate-Triangle,NA,6,20,0.3925185925185925,0.0011877011877011877,0.39370629370629373,attention
Kate,Triangle,354710,355980,1270,21,Kate-Triangle,NA,13,20,0.3937284937284937,0.0014097014097014097,0.39513819513819515,attention
Kate,Triangle,356010,358590,2580,4,Kate-Triangle,NA,4,20,0.3951714951714952,0.002863802863802864,0.398035298035298,attention
Kate,Triangle,358630,362660,4030,22,Kate-Triangle,NA,14,20,0.39807969807969806,0.004473304473304474,0.4025530025530025,attention
Kate,Triangle,366960,368320,1360,2,Kate-Triangle,NA,2,20,0.4073260073260073,0.0015096015096015096,0.4088356088356088,attention
Kate,Triangle,368360,373800,5440,22,Kate-Triangle,NA,14,20,0.40888000888000886,0.006038406038406038,0.4149184149184149,attention
Kate,Triangle,373830,375740,1910,21,Kate-Triangle,NA,13,20,0.41495171495171496,0.00212010212010212,0.41707181707181706,attention
Kate,Triangle,375770,376900,1130,22,Kate-Triangle,NA,14,20,0.4171051171051171,0.0012543012543012543,0.41835941835941837,attention
Kate,Triangle,376920,377960,1040,21,Kate-Triangle,NA,13,20,0.41838161838161836,0.0011544011544011544,0.41953601953601954,attention
Kate,Triangle,378000,379700,1700,19,Kate-Triangle,NA,12,20,0.4195804195804196,0.001887001887001887,0.42146742146742144,attention
Kate,Triangle,379730,380400,670,22,Kate-Triangle,NA,14,20,0.4215007215007215,7.437007437007437e-4,0.42224442224442227,attention
Kate,Triangle,380420,380690,270,2,Kate-Triangle,NA,2,20,0.42226662226662226,2.997002997002997e-4,0.42256632256632254,attention
Kate,Triangle,380700,388320,7620,22,Kate-Triangle,NA,14,20,0.4225774225774226,0.008458208458208459,0.43103563103563103,attention
Kate,Triangle,388340,388960,620,9,Kate-Triangle,NA,9,20,0.4310578310578311,6.882006882006882e-4,0.43174603174603177,attention
Kate,Triangle,388990,389720,730,2,Kate-Triangle,NA,2,20,0.43177933177933175,8.103008103008103e-4,0.43258963258963257,attention
Kate,Triangle,389740,390760,1020,5,Kate-Triangle,NA,5,20,0.4326118326118326,0.0011322011322011322,0.43374403374403375,attention
Kate,Triangle,390790,391290,500,6,Kate-Triangle,NA,6,20,0.4337773337773338,5.55000555000555e-4,0.4343323343323343,attention
Kate,Triangle,391310,392370,1060,2,Kate-Triangle,NA,2,20,0.43435453435453436,0.0011766011766011766,0.43553113553113554,attention
Kate,Triangle,392390,392750,360,6,Kate-Triangle,NA,6,20,0.43555333555333553,3.996003996003996e-4,0.43595293595293594,attention
Kate,Triangle,392770,394000,1230,22,Kate-Triangle,NA,14,20,0.435975135975136,0.0013653013653013653,0.4373404373404373,attention
Kate,Triangle,394030,394180,150,4,Kate-Triangle,NA,4,20,0.43737373737373736,1.665001665001665e-4,0.4375402375402375,attention
Kate,Triangle,394200,394930,730,6,Kate-Triangle,NA,6,20,0.43756243756243757,8.103008103008103e-4,0.4383727383727384,attention
Kate,Triangle,394960,395680,720,22,Kate-Triangle,NA,14,20,0.4384060384060384,7.992007992007992e-4,0.4392052392052392,attention
Kate,Triangle,395710,396660,950,2,Kate-Triangle,NA,2,20,0.4392385392385392,0.0010545010545010545,0.4402930402930403,attention
Kate,Triangle,396700,397690,990,3,Kate-Triangle,NA,3,20,0.4403374403374403,0.001098901098901099,0.4414363414363414,attention
Kate,Triangle,397710,398200,490,5,Kate-Triangle,NA,5,20,0.44145854145854146,5.439005439005439e-4,0.442002442002442,attention
Kate,Triangle,398220,398390,170,6,Kate-Triangle,NA,6,20,0.44202464202464203,1.887001887001887e-4,0.4422133422133422,attention
Kate,Triangle,398430,398700,270,2,Kate-Triangle,NA,2,20,0.4422577422577423,2.997002997002997e-4,0.44255744255744256,attention
Kate,Triangle,398720,399700,980,6,Kate-Triangle,NA,6,20,0.4425796425796426,0.0010878010878010878,0.44366744366744365,attention
Kate,Triangle,399720,401750,2030,3,Kate-Triangle,NA,3,20,0.4436896436896437,0.0022533022533022533,0.4459429459429459,attention
Kate,Triangle,405035,405425,390,3,Kate-Triangle,NA,3,20,0.4495892995892996,4.329004329004329e-4,0.4500222000222,attention
Kate,Triangle,405440,405930,490,6,Kate-Triangle,NA,6,20,0.45003885003885,5.439005439005439e-4,0.4505827505827506,attention
Kate,Triangle,405945,406315,370,2,Kate-Triangle,NA,2,20,0.4505994005994006,4.107004107004107e-4,0.45101010101010103,attention
Kate,Triangle,406320,406950,630,4,Kate-Triangle,NA,4,20,0.451015651015651,6.993006993006993e-4,0.45171495171495174,attention
Kate,Triangle,406965,410165,3200,4,Kate-Triangle,NA,4,20,0.4517316017316017,0.003552003552003552,0.4552836052836053,attention
Kate,Triangle,410175,412915,2740,5,Kate-Triangle,NA,5,20,0.4552947052947053,0.0030414030414030414,0.45833610833610833,attention
Kate,Triangle,412945,420705,7760,23,Kate-Triangle,NA,15,20,0.45836940836940837,0.008613608613608614,0.466983016983017,attention
Kate,Triangle,424955,426405,1450,23,Kate-Triangle,NA,15,20,0.4717005217005217,0.0016095016095016095,0.4733100233100233,attention
Kate,Triangle,426280,427060,780,6,Kate-Triangle,NA,6,20,0.47317127317127317,8.658008658008658e-4,0.474037074037074,attention
Kate,Triangle,427040,427340,300,23,Kate-Triangle,NA,15,20,0.474014874014874,3.33000333000333e-4,0.47434787434787434,attention
Kate,Triangle,427360,429400,2040,6,Kate-Triangle,NA,6,20,0.4743700743700744,0.0022644022644022644,0.4766344766344766,attention
Kate,Triangle,429440,430190,750,2,Kate-Triangle,NA,2,20,0.4766788766788767,8.325008325008325e-4,0.4775113775113775,attention
Kate,Triangle,430025,430115,90,6,Kate-Triangle,NA,6,20,0.47732822732822733,9.99000999000999e-5,0.4774281274281274,attention
Kate,Triangle,430210,431680,1470,9,Kate-Triangle,NA,9,20,0.47753357753357756,0.0016317016317016317,0.4791652791652792,attention
Kate,Triangle,431705,432285,580,6,Kate-Triangle,NA,6,20,0.4791930291930292,6.438006438006438e-4,0.47983682983682985,attention
Kate,Triangle,432315,432965,650,3,Kate-Triangle,NA,3,20,0.4798701298701299,7.215007215007215e-4,0.48059163059163057,attention
Kate,Triangle,432980,444500,11520,24,Kate-Triangle,NA,16,20,0.4806082806082806,0.012787212787212787,0.4933954933954934,attention
Kate,Triangle,444540,446100,1560,19,Kate-Triangle,NA,12,20,0.4934398934398934,0.0017316017316017316,0.49517149517149517,attention
Kate,Triangle,446140,448490,2350,23,Kate-Triangle,NA,15,20,0.4952158952158952,0.0026085026085026085,0.4978243978243978,attention
Kate,Triangle,448535,448865,330,20,Kate-Triangle,2,12,20,0.49787434787434787,3.663003663003663e-4,0.49824064824064823,attention
Kate,Triangle,448880,450590,1710,23,Kate-Triangle,NA,15,20,0.49825729825729825,0.001898101898101898,0.5001554001554002,attention
Kate,Triangle,450615,455175,4560,24,Kate-Triangle,NA,16,20,0.5001831501831502,0.005061605061605062,0.5052447552447552,attention
Kate,Triangle,455195,457155,1960,19,Kate-Triangle,NA,12,20,0.5052669552669553,0.0021756021756021756,0.5074425574425574,attention
Kate,Triangle,457175,458495,1320,25,Kate-Triangle,2,12,20,0.5074647574647575,0.0014652014652014652,0.508929958929959,attention
Kate,Triangle,458525,459445,920,24,Kate-Triangle,NA,16,20,0.508963258963259,0.0010212010212010212,0.50998445998446,attention
Kate,Triangle,459465,461955,2490,26,Kate-Triangle,2,16,20,0.5100066600066601,0.002763902763902764,0.5127705627705628,attention
Kate,Triangle,461980,464620,2640,2,Kate-Triangle,NA,2,20,0.5127983127983128,0.0029304029304029304,0.5157287157287157,attention
Kate,Triangle,464640,465150,510,19,Kate-Triangle,NA,12,20,0.5157509157509158,5.661005661005661e-4,0.5163170163170163,attention
Kate,Triangle,465175,466395,1220,6,Kate-Triangle,NA,6,20,0.5163447663447663,0.0013542013542013542,0.5176989676989677,attention
Kate,Triangle,466425,466625,200,23,Kate-Triangle,NA,15,20,0.5177322677322678,2.22000222000222e-4,0.5179542679542679,attention
Kate,Triangle,466655,467255,600,2,Kate-Triangle,NA,2,20,0.517987567987568,6.66000666000666e-4,0.5186535686535687,attention
Kate,Triangle,467275,467985,710,18,Kate-Triangle,2,10,20,0.5186757686757687,7.881007881007881e-4,0.5194638694638695,attention
Kate,Triangle,468000,468880,880,13,Kate-Triangle,NA,10,20,0.5194805194805194,9.768009768009768e-4,0.5204573204573204,attention
